DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,chl,phy,ph,Celsius,spcond,do,turb,Salinity,MG,Enterococcus,E_coli,Ammonium (uM).x,Nitrate+nitrite (uM).x,Phosphate (uM).x,Total phosphorus (uM).x,Chlorophyll a (ug/L).x,Phaeophytin (ug/L).x,Ammonium (uM).y,Nitrate+nitrite (uM).y,Phosphate (uM).y,Total phosphorus (uM).y,Chlorophyll a (ug/L).y,Phaeophytin (ug/L).y
1/19/2023,29.92892857,30.75,39.19444444,0.3,72.52777778,29.90138889,9.365833333,35.72222222,221.1764706,NA,8.694444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/20/2023,29.68767857,33.53125,34.890625,1.86,95.0625,29.66095238,3.64265625,34.4375,241.09375,33.25,11.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2023,29.99351351,26.6,31.31111111,0,82.93333333,29.96511111,8.807777778,29.64444444,328.8888889,NA,8.111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/2023,30.18407407,23.62857143,31.31428571,0.02,73.31428571,30.16085714,9.500571429,28.54285714,215.2941176,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2023,29.61644444,33,34.58490566,1.29,94.22641509,29.59716981,3.492075472,34.0754717,200.5660377,25.77777778,13.33962264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2023,29.8646875,26.85,33.525,0,76.975,29.837,8.833,31.05,276.5,25.41666667,15.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/25/2023,30.24185185,28.05714286,35.25714286,0,75.25714286,30.21485714,9.243428571,32.54285714,195.7142857,23.5,8.885714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/2023,29.54844444,40.56603774,44.8490566,1.19,85.94339623,29.54916667,7.621509434,43.09433962,203.4615385,27.9047619,16.20754717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2023,29.97791667,20.625,36.1875,0,53.59375,29.9384375,9.985,30.59375,272.9032258,26.75,11.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/28/2023,30.175,25.3125,39.0625,0,60.875,30.1459375,9.985,33.6875,211.5625,25.75,11.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/29/2023,30.25416667,31.03125,42.875,0,64.28125,30.2303125,9.985,38.09375,139.0625,22,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/30/2023,30.11375,34.12903226,43.38709677,0,70.4516129,30.08612903,9.986451613,39.48387097,187.6666667,NA,8.612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2023,30.12971429,27.6744186,35.55813953,0.07,74.44186047,30.10023256,8.524883721,32.74418605,308.372093,19.2,9.511627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/1/2023,30.26384615,7.529411765,25.52941176,0,46.79411765,30.23558824,9.985882353,20.88235294,224.6666667,NA,7.823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2023,30.15125,9.53125,29.9375,0,42.75,30.130625,9.985,23.90625,252.8125,21,11.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/2023,29.79285714,3.055555556,24.91666667,0,40.44444444,29.76444444,9.958888889,19.80555556,269.1666667,33.7,19.52777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/4/2023,30.43269231,-25.11764706,-0.323529412,0,29.61764706,30.39529412,9.985882353,-2.294117647,285.5882353,30.47826087,19.23529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/5/2023,30.23125,11.0625,30.75,0,45.4375,30.214375,9.985,25,216.25,29,13.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/2023,29.98833333,29.0625,40.8125,0,64.0625,29.96,9.985,36.21875,192.8125,24,9.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/7/2023,30.29346154,15.23529412,30.44117647,0,54.55882353,30.26205882,9.985882353,25.94117647,153.030303,23,10.58823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/8/2023,30.1009375,28.35,39.075,0.06,68.35,30.07075,9.6105,34.775,243.5,22.4,11.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/9/2023,30.2352,27.21212121,40.6969697,0,59.15151515,30.21212121,9.985454545,35.39393939,176.6666667,23,7.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/10/2023,29.78384615,36.58823529,46.94117647,0,70.76470588,29.75823529,9.927058824,42.29411765,195.5882353,32,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/11/2023,30.06,18.8125,41.15625,0,42.59375,30.024375,9.985,33.375,291.25,27.33333333,14.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/12/2023,30.11416667,18.75,39.0625,0,45.90625,30.093125,9.985,31.78125,222.9032258,NA,7.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/13/2023,29.69,31.11111111,40.52777778,0,69.86111111,29.67138889,9.986666667,36.66666667,72.22222222,26,11.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/14/2023,29.82708333,27.5625,42.53125,0,59.34375,29.7878125,9.985,36.59375,247.0967742,22.2,9.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/15/2023,30.09041667,32.5,43.59375,0,66.3125,30.07,9.985,38.9375,175.3125,33,10.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/16/2023,29.90375,38.6875,55.46875,0,55.9375,29.874375,9.985,47.5,235.6666667,22,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/17/2023,29.61243243,44.57777778,50.24444444,0.13,81.57777778,29.59444444,9.700444444,47.46666667,198,28.5,11.15555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/18/2023,30.06807692,12.38235294,30.70588235,0,48.82352941,30.03352941,9.956470588,25.26470588,296.0606061,28.06666667,15.08823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/19/2023,30.30291667,20.6875,38.0625,0,50.0625,30.2778125,9.985,31.8125,200,NA,10.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2023,29.7792,38.06060606,49.75757576,0,68.18181818,29.76060606,9.985454545,44.54545455,224.5454545,23.25,10.42424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/21/2023,29.66894737,31.57777778,39.4,0.23,77.08888889,29.64022222,8.588444444,36.26666667,194,22,8.755555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/22/2023,29.95821429,26.94444444,39.94444444,0.02,62.13888889,29.92888889,9.986666667,35.16666667,253.3333333,22,10.52777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/23/2023,30.01769231,30.90697674,32.61627907,1.53,93.88372093,29.98952941,2.205,32.03529412,83.05882353,29.3125,15.1627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/2023,30.0105,22.83333333,29.6875,0.18,77.8125,29.98354167,6.136458333,27.35416667,250.4255319,32.1,10.89583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/25/2023,30.406,5.093023256,18.02325581,0.03,57.72093023,30.38906977,7.443488372,15.02325581,241.025641,25.5,7.558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/26/2023,30.02825,18.625,24.20833333,0,79.58333333,30.00083333,9.173125,22.45833333,170.8695652,21,6.208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/27/2023,29.9432,18.51515152,28.90909091,0,65.60606061,29.90969697,9.955151515,25.39393939,217.5757576,21,10.36363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/28/2023,29.82396552,29.28787879,33.3030303,0.38,85.89393939,29.79939394,4.720757576,31.78787879,95.45454545,29.5,18.16666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/1/2023,30.0459375,29.775,36.35,0.04,78.925,30.02,9.876,33.85,197.6923077,NA,7.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/2/2023,29.73722222,36.15909091,39.70454545,0.76,87.36363636,29.72272727,6.912727273,38.34090909,174.0909091,NA,10.36363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/3/2023,29.9575,25.27586207,38.5862069,0,59.4137931,29.94275862,9.989655172,33.48275862,243.7931034,24.25,9.931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2023,29.74769231,32.06666667,35,0.4,89.86666667,29.71583333,3.305,33.86666667,107.6666667,32,19.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2023,29.99793103,27.27027027,35.16216216,0,73.75675676,29.96972973,9.845405405,32.02702703,310.8108108,24.75,11.27027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/2023,29.9575,20.34375,41,0,47.875,29.935,9.985,33.6875,290.625,26.72222222,17.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/7/2023,29.7444,14.15151515,36.15151515,0,41.72727273,29.71454545,9.864242424,29.03030303,307.2727273,24.86666667,15.27272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2023,29.97827586,21.62162162,35.2972973,0,58.2972973,29.94864865,9.676756757,30.2972973,319.4594595,25.12,17.05405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/9/2023,30.09333333,26.75,39.9375,0,59.90625,30.064375,9.985,34.84375,252.1875,23.5,14.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/10/2023,30.03458333,26.3125,39.3125,0,60.96875,30.0134375,9.985,34.28125,236.875,NA,7.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/11/2023,29.785,32.19565217,37.7173913,0.14,80.91304348,29.75717391,7.895869565,35.43478261,59.13043478,24.5,14.56521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2023,30,25.90909091,36.60606061,0,65.3030303,29.96969697,9.983636364,32.6969697,189.6969697,NA,11.12121212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/13/2023,30.0230303,33.825,39.4,0.04,80.3,29.995,9.8645,37.05,63.75,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/14/2023,29.42983051,36.53731343,37.7761194,3.67,95.6119403,29.40761194,3.283787879,37.37313433,80.59701493,35.10869565,24.40298507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/15/2023,29.4515625,29.075,36.725,0.12,75.9,29.43275,7.5655,33.8,317,31.78125,20.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/16/2023,29.87375,20.6875,41.34375,0,45.1875,29.84625,9.985,33.875,298.75,23.30769231,14.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/17/2023,29.79541667,33.625,45.40625,0,64,29.766875,9.985,40.28125,175.483871,NA,7.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/18/2023,29.61,32.61290323,48.03225806,0,57.51612903,29.58032258,9.986451613,41.48387097,240.3333333,26,9.258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/19/2023,29.83,11.78125,35.9375,0,37.5625,29.801875,9.985,28.3125,276.5625,32.76470588,17.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/20/2023,30.16291667,13.90625,38.71875,0,39.09375,30.1353125,9.985,30.375,240.625,22.81818182,12.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/21/2023,30.26708333,22.06666667,46.26666667,0,41.3,30.23866667,9.988,36.8,252.7586207,25.25,10.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/2023,30.36666667,33.0625,45.40625,0,64.5625,30.3390625,9.95375,40.21875,130.9375,NA,10.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/2023,29.955,42.79545455,51.29545455,0,73.93181818,29.92545455,9.943636364,47.22727273,184.3181818,26,9.886363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/24/2023,29.8575,32.21875,48.84375,0,54.71875,29.830625,9.985,41.875,296.25,21.66666667,11.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2023,30.07243243,30.93181818,38.75,0.02,74.72727273,30.04727273,8.662045455,35.75,92.04545455,31,16.68181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/2023,29.76717949,36.12765957,45.63829787,0.08,76.23404255,29.7412766,6.263695652,41.74468085,195.6521739,27.58823529,12.27659574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/2023,30.0225,26.09677419,46.70967742,0.01,45.90322581,29.99290323,9.986451613,38.4516129,201,23,8.677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2023,30.04257143,35.02325581,40.3255814,0.72,82.04651163,30.0144186,9.120465116,38.20930233,154.8837209,NA,6.720930233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2023,30.09625,25.8125,40.28125,0,56.65625,30.0690625,9.985,34.8125,234.8387097,18,9.46875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2023,30.11291667,14.22580645,37.77419355,0,41.48387097,30.08290323,9.986451613,30.41935484,279,27.52941176,15.29032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2023,30.25642857,20.41666667,38.05555556,0.09,51.5,30.23111111,9.153333333,32.02777778,210,25,12.05555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2023,29.623,44.78723404,46.44680851,0.59,94.46808511,29.58957447,4.731914894,45.59574468,108.0851064,23.5,6.425531915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2023,29.67375,24.46875,47,0,45.5,29.6471875,9.985,38.9375,307.5,28.05263158,17.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2023,30.10666667,16.09375,41.75,0,36.3125,30.079375,9.985,33.09375,210.625,29.71428571,12.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2023,30.0832,40.63636364,47.54545455,0,77.48484848,30.05606061,9.985454545,44.42424242,125.7575758,NA,8.272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2023,30.33518519,36.45714286,43.62857143,0,76.34285714,30.30914286,9.408,40.57142857,56.85714286,26.5,14.14285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/2023,30.15657895,40.36956522,41.76086957,0.01,95.2173913,30.12717391,3.694130435,41.19565217,128.6956522,NA,5.304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/2023,30.1825,24.15625,52.28125,0,34.8125,30.155,9.985,41.09375,283.4375,27,14.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/2023,30.42166667,10.875,42.125,0,29.125,30.394375,9.985,31.96875,318.6666667,21.55555556,12.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/2023,30.49583333,22.375,42.40625,0,46.09375,30.4684375,9.985,34.875,157.0967742,NA,9.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2023,30.37958333,27.71875,47.8125,0,48.125,30.3521875,9.985,39.53125,206.9230769,NA,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/11/2023,30.04041667,27.29032258,60.22580645,0,32.38709677,30.01548387,9.986451613,45.61290323,238.3333333,26.875,11.03225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,29.72541667,31.75,66.3125,0,28.15625,29.6975,9.985,50,262.8125,27.38461538,13.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2023,29.7896,42.78787879,66.87878788,0,44.84848485,29.76181818,9.985454545,53.81818182,172.1212121,16,6.939393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,29.83125,48.5,70.46875,0,48.3125,29.80375,9.985,58.03125,182.5,NA,10.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/2023,29.9746875,46.825,51.05,0,85.6,29.94675,8.612,48.925,81.05263158,NA,9.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/16/2023,29.90117647,48.55932203,50.59322034,0,92.88135593,29.8720339,4.545423729,49.23728814,65.42372881,NA,7.694915254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,29.68787234,48.32727273,48.43636364,0.09,99.58181818,29.66036364,1.224181818,48.41818182,89.27272727,NA,7.963636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,29.65807692,40.23529412,53.38235294,0,65.55882353,29.63029412,9.648235294,47.41176471,248.2352941,25,11.85294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,29.945,29.1875,49.25,0,46.15625,29.9178125,9.985,40.78125,279.0625,24.3,13.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/20/2023,30.16041667,30.59375,48.21875,0,51.5,30.13375,9.985,40.75,229.6774194,19.5,11.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,30.17538462,39.02941176,47.76470588,0,72.11764706,30.14735294,9.985882353,43.73529412,91.47058824,NA,12.14705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/2023,30.13736842,42.86956522,47.73913043,0,83.54347826,30.11,8.686304348,45.47826087,88.04347826,NA,13.06521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/2023,29.97871795,45.70212766,48.95744681,1.46,88.65957447,29.95191489,6.12,47.42553191,101.4893617,NA,15.5106383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/2023,29.98619048,45.56,49.56,0.02,86.5,29.9582,7.9024,47.66,185.5102041,NA,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,30.12580645,42.97435897,49.74358974,0,77.94871795,30.09769231,9.987692308,46.69230769,185.8333333,NA,8.974358974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/2023,30.2475,41.725,48.4,0,77.975,30.2195,9.988,45.375,79.5,NA,10.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,30.2284375,42.725,49.6,0.04,77.55,30.19925,9.988,46.4,167.6315789,NA,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/2023,30.21916667,43.90625,50.53125,0,78.71875,30.19125,9.79,47.40625,132.8125,NA,8.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/2023,30.0975,44.19444444,49.94444444,0,80.75,30.07083333,9.903333333,47.30555556,93.33333333,NA,12.88888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/2023,29.78340426,48.45454545,49.83636364,1.95,95.10909091,29.75327273,2.420545455,48.87272727,67.81818182,27.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,29.21974359,49.95744681,56.91489362,1.05,80.59574468,29.19978261,6.253191489,53.29787234,164.893617,29.38888889,19.46808511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,29.419375,45,51.95,0.2,77.8,29.39325,8.95525,48.675,172,27,10.45,0.885714286,-0.340952381,7.463809524,13.99238095,0.070690476,9.431190476,2.714761905,2.042113982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
